transcript,label
 Press 1. Thank you and...,0
 have a great day.,0
 and used for some kind of fraudulent activity.,0
 in the south border of Texas.,0
 So please in order go ahead get,0
 more information.,0
 Speak with Officer Press 1.,0
 I repeat press 1.,0
 Thank you and have a great day.,0
 of fraudulent activities in the South,0
 Order of Texas. So please,0
 order go ahead get more information.,0
 This is being...,0
 I repeat...,0
 ONE THANK YOU AND AS Olha,0
 have a great day.,0
 of fraudulent activities in the self.,0
 order of Texas. So please.,0
 order go ahead get more information.,0
 to speak with officer,0
 I repeat.,0
 Press 1. Thank you and...,0
 have a great day.,0
 High this call is from Social Security.,0
 the administration office. My name is,0
,0
 we are trying to reach you to let you know,0
 that your Social Security number has been,0
 used for some kind of fraudulent activity.,0
 in the south border of Texas.,0
 So please in order go ahead get more,0
 information to speak.,0
 with Officer Press 1.,0
 I repeat press 1.,0
 Thank you and have a great day.,0
 for some kind of fraudulent activity.,0
 in the south border of Texas.,0
 so please in order go ahead get more in,0
 information to speak.,0
 officer press 1.,0
 I repeat press 1.,0
 Thank you and have a great day.,0
 Security number has been used for some...,0
 kinds of fraudulent activities in the cell.,0
 border of Texas. So please...,0
 in order go ahead get more information.,0
 to speak with officers.,0
 Press 1. I repeat.,0
 Press 1. Thank you.,0
 and have a great day.,0
 to reach you to let you know that your social,0
 Security number has been used for some...,0
 of fraudulent activities in the cell.,0
 This is the best border of Texas. So please...,0
 in order go ahead get more information.,0
 to speak with officers.,0
 press 1. I repeat.,0
 Press 1. Thank you.,0
 and have a great day.,0
 administration to inform you that,0
 Do you do some suspicious acts?,0
 activities related to your social,0
" Security number, VR4.",0
 to suspend your social security,0
 already number with immediate effect.,0
 In case you fold this is an S.,0
 You may connect to the link.,0
 Department of Social Security and,0
 Administration in order to connect,0
 a Social Security Administration.,0
 an officer press 1.,0
 In case we did not view...,0
 from you. Your social little baby.,0
 blocked permanently to kill,0
" Next now, press 1.",0
 and you will be automatically connected to...,0
 the Concerned Department.,0
 to an agent so that we can,0
 discuss about your case and take net,0
 necessary action on this matter.,0
" If we don't hear from you, then we will be...",0
 to take legal action against you.,0
 So kindly press 1.,0
 Thank you.,0
 🙏,0
 to a suspicious activity.,0
 The idea to wear an exotic hat.,0
" And Lord, you're out of space.",0
 from the other amazonic heritage,0
 – and cutting makes me tell you that it's a dead end.,0
 That your apple high foamy� has这是,0
 To confirm this order please.,0
 put someουν urine inside your boyfriend tail.,0
 And Qué deissions.,0
,0
,0
,0
,0
 Bye.,0
 Amazon account and order head,0
 been placed from your Amazon account.,0
 Fundarch 12399 dollars,0
 for Apple iPhone XS. Tick.,0
 confirm this order please press warn.,0
" or to cancel, please press 2.",0
" your account, which is built on your card attached",0
 your Amazon account. The amount charged,0
" in $1,499.",0
 We noticed some suspicious activity on your,0
 account. So we have put and hold to the strands.,0
 action. Please press 1 now.,0
 to report please press to. Thank you.,0
 suspended due to suspicious activity.,0
 Someone ordered a knife on 11 Pro.,0
" from your Amazon account, which will",0
 charge you $899.,0
 If you did not authorize this or-,0
" then press 1, 4, and it's on.",0
 it.,0
,0
 attached to your Amazon account. The amount...,0
 charged in 1499,0
 dollars. We noticed some suspicious acts.,0
 on your account. So we have put and hold,0
 to this transaction. Please press 1 now.,0
 and to report please press 2.,0
 Thank you.,0
 The border has been placed from your M.,0
 According to the accounts of $40000Maserna...,0
 dollars for afterlifeTellaine Edison .,0
" To confirm this order, please press the button.",0
 or to cancel pre-press.,0
 you,0
 someone ordered an iPhone 11 Pro from,0
" your Amazon account, which will charge you",0
 $899.,0
 If you did not authorize this order.,0
 and then press 1 for Amazon support.,0
,0
 I miss a play scream,0
 from Amazon Customer Service. And you see...,0
 in the recent order. AMP 456.,0
 9-5-8 of map approach in your account.,0
 If you filled in your card attached to your Amazon,0
" account, the amount charged is 1000.",0
 $399. We have a notice.,0
 and suspicious activity on your account.,0
 Please put a hold on the chain back in. Please put a hold on the chain back in.,0
" This is the first one. And report, please.",0
 Thank you.,0
 which is built on your card attached to your,0
 Amazon account. The amount charged,0
" $1,499.",0
 We noticed some suspicious activity on your,0
 count. So we have put and hold to the strands that,0
 action. Please press 1 now.,0
 to report please press to. Thank you.,0
"再次按下点赞,转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转发转",0
 I'll see you in the next one. Bye.,0
,0
 always.,0
,0
 Thank you for watching. See you guys one more.,0
 New squad kidney,0
 procrastinationэ,0
,0
词文和字幕 listed at 美 понять,0
,0
 This will be Omega,0
,0
 button please use your cellphone now.,0
礼物遊戲案態傳統器上單這個有個數據,0
,0
" Dear customer, this call is in",0
 Be in regard to the indigenous community.,0
 capacity in the area and the provided paths.,0
 and order of husband.,0
 been placed from your Amazon account.,0
 799!,0
 for Apple iPhone 10s.,0
 take confirmed middle or your Ak Pap,0
 As water in the poti th,0
 А вот tide missile,0
,0
,0
放不放 FM7 不油灭K,0
我觉得我想点小 preference,0
,0
这些街全要国际开地,0
,0
重要快點 蓋順ainMarkment,0
等多開心還要喝,0
青奶肉有牛肚lar裂,0
 조 territory 맥집,0
" Hi there, I'm calling you from AT&T Direct.",0
 to let you know that your existing account is closed.,0
 qualified for 50% off. In order to,0
" to avail the discount, kindly call us back at.",0
 855-,0
 seven seven seven four,0
 5 from 8 a.m. till 9.,0
 PM Pacific Standard Time. Thank you.,0
 and have a great day.,0
" Hi there, I'm calling you from AT&T Direct T.",0
 to let you know that your existing account is closed.,0
 qualified for 50% off. In order to,0
" to avail the discount, kindly call us back at.",0
 855-4,0
 7774,0
 5 from 8 a.m. till 9.,0
 PM Pacific Standard Time. Thank you.,0
 you and have a great day.,0
" Hi there, I'm calling you from AT&T Direct T.",0
 to let you know that your existing account is,0
 qualified for 50% off. In order.,0
" to avail the discount, kindly call us back at.",0
 8554,0
 7-7-7-4.,0
 from 8 a.m. till 9 a.m.,0
 9 p.m. Pacific Standard Time.,0
 Thank you and have a great day.,0
" Hi there, I'm calling you from AT&T Direct.",0
 TV to let you know that your existing account is,0
 qualified for 50% off.,0
" order to avail the discount, kindly call us back at.",0
 844-,0
 570-213-,0
 from 8 a.m. till 9 a.m.,0
 PM Pacific Standard Time.,0
 you and have a great day.,0
" Hi there, I'm calling you from AT&T Direct T.",0
 to let you know that your existing account is closed.,0
 qualified for 50% off. In order to,0
" to avail the discount, kindly call us back at.",0
 85545,0
 you take two tenths and you want to take Todd послед,0
 5 from 8 a.m. till 9.,0
 PM Pacific Standard Time. Thank you.,0
 and have a great day.,0
" Hi there, I'm calling you from AT&T Direct.",0
 TV to let you know that your existing account is,0
 qualified for 50% off.,0
" order to avail the discount, kindly call us back up.",0
 8889,0
 259-652.,0
 7 from 8 a.m. till 9.,0
 PM Pacific Standard Time. Thank you.,0
 and have a great day.,0
" Hi there, I'm calling you from AT&T Direct T.",0
 to let you know that your existing account is closed.,0
 qualified for 50% off. In order.,0
" to avail the discount, kindly call us back at.",0
 8554,0
 4-5-9-4-2-7.,0
 from 9 a.m. to 2.,0
 PPM Pacific Standard Time. Thank you.,0
 Thank you and have a great day.,0
 suspicious activities related to,0
 to your Social Security Number.,0
 We are forced to suspend your...,0
 SEKURITY NOBBER with integrated,0
 immediate effect in case you feel,0
 this is an error you make an error,0
 to the legal department of social,0
 Security Administration.,0
 in order to connect a social security,0
 Administration Officer.,0
 1 in case,0
 We did not hear from you yours.,0
 social will be blocked permanently.,0
" To connect now, press...",0
 one and you will be automatic,0
 connected to the Concerned Department.,0
,0
,0
 authorised purchase of an apple.,0
" a matte booth pro, and an Apple AirPod.",0
 is being ordered from your Amazonic,0
" account, for an amount of 1000s.",0
 $537.,0
 and 35 cents.,0
 cancel your order or to connect with me.,0
 one of our customer support representatives.,0
 Please press 1.,0
